X	Y	Z	number of the return	number of returns of given pulse	intensity	classification
680986.670	5239913.490	959.470	1	1	100	2
680988.650	5239910.220	969.540	1	2	9	5
680986.820	5239913.300	959.380	2	2	87	2
680988.780	5239910.040	969.450	1	2	58	5
680986.960	5239913.120	959.300	2	2	11	2
680988.900	5239909.890	969.250	1	2	37	5
680987.100	5239912.930	959.240	2	2	27	2
680989.010	5239909.760	968.950	1	2	12	5
680987.250	5239912.720	959.160	2	2	89	2
680987.410	5239912.520	959.080	1	1	113	2
680987.560	5239912.330	959.020	1	1	107	2
680990.270	5239907.800	973.310	1	2	36	5
680987.710	5239912.120	958.940	2	2	33	2
680990.370	5239907.680	973.020	1	3	33	5
680988.390	5239911.020	961.920	2	3	10	4
680987.840	5239911.950	958.840	3	3	11	2
680989.390	5239909.390	966.630	1	2	20	4
680988.650	5239910.640	962.480	2	2	32	4
680989.510	5239909.230	966.490	1	1	55	4
680991.690	5239905.600	977.860	1	3	30	5
680990.880	5239906.960	973.310	2	3	13	5
680989.910	5239908.620	967.780	3	3	10	4
680991.800	5239905.470	977.580	1	2	30	5
680991.150	5239906.580	973.880	2	2	22	5
680991.540	5239905.960	975.240	1	2	18	5
680991.320	5239906.330	974.000	2	2	32	5
680991.720	5239905.700	975.380	1	1	37	5
680992.430	5239904.560	978.520	1	1	29	5
680992.010	5239905.320	975.330	1	2	23	5
680991.860	5239905.570	974.460	2	2	32	5
680992.160	5239905.120	975.270	1	1	51	5
680992.150	5239905.190	974.340	1	2	37	5
680991.970	5239905.490	973.310	2	2	15	5
680992.070	5239905.380	972.940	1	1	57	5
680992.200	5239905.220	972.790	1	1	54	5
680993.200	5239903.580	977.610	1	2	27	5
680992.330	5239905.060	972.600	2	2	33	5
680992.460	5239904.880	972.490	1	1	73	5
680994.450	5239901.560	983.090	1	2	28	5
680992.240	5239905.310	970.350	2	2	25	5
680994.540	5239901.450	982.810	1	2	18	5
680993.140	5239903.840	974.660	2	2	24	5
680993.450	5239903.370	975.530	1	2	12	5
680992.580	5239904.850	970.480	2	2	31	5
680994.360	5239901.870	979.890	1	2	39	5
680992.760	5239904.600	970.570	2	2	10	5
680994.880	5239901.030	982.070	1	2	58	5
680993.620	5239903.180	974.720	2	2	8	5
680995.010	5239900.870	981.890	1	2	67	5
680992.130	5239905.780	965.120	2	2	15	4
680995.090	5239900.790	981.500	1	2	34	5
680991.010	5239907.750	957.670	2	2	17	2
680994.610	5239901.660	977.790	1	3	11	5
680991.460	5239907.020	959.390	2	3	15	3
680991.150	5239907.570	957.540	3	3	9	2
680994.760	5239901.460	977.810	1	1	46	5
680996.470	5239898.600	986.900	1	1	62	5
680996.540	5239898.530	986.410	1	2	9	5
680996.150	5239899.190	984.120	2	2	37	5
680996.290	5239899.000	984.080	1	2	49	5
680993.620	5239903.570	968.330	2	2	13	5
680996.400	5239898.880	983.750	1	3	8	5
680993.770	5239903.370	968.260	2	3	78	5
680993.600	5239903.670	967.210	3	3	28	5
680993.700	5239903.540	966.990	1	2	70	4
680993.460	5239903.960	965.550	2	2	29	4
680996.180	5239899.360	980.750	1	3	21	5
680993.970	5239903.140	967.620	2	3	29	5
680993.850	5239903.350	966.910	3	3	30	4
680996.320	5239899.180	980.660	1	1	59	5
680996.370	5239899.150	980.020	1	2	12	5
680995.980	5239899.820	977.710	2	2	67	5
680997.190	5239897.800	984.010	1	1	55	5
680997.500	5239897.320	984.950	1	1	60	5
680996.980	5239898.280	980.880	1	2	12	5
680996.780	5239898.610	979.720	2	2	55	5
680997.110	5239898.100	980.790	1	3	45	5
680996.850	5239898.540	979.250	2	3	14	5
680995.650	5239900.600	972.060	3	3	11	5
680995.790	5239900.410	972.060	1	1	63	5
680995.950	5239900.200	972.030	1	1	67	5
680996.090	5239900.010	971.940	1	1	38	5
680997.310	5239897.990	978.290	1	2	22	5
680996.190	5239899.910	971.530	2	2	53	5
680997.440	5239897.820	978.200	1	1	58	5
680997.520	5239897.740	977.710	1	4	10	5
680996.480	5239899.530	971.400	2	4	11	5
680996.070	5239900.220	968.940	3	4	16	5
680995.630	5239900.990	966.260	4	4	29	4
680997.710	5239897.460	977.990	1	2	11	5
680997.160	5239898.410	974.610	2	2	50	5
680998.050	5239896.930	979.140	1	2	25	5
680997.850	5239897.270	977.940	2	2	49	5
680998.210	5239896.710	979.260	1	1	62	5
680998.270	5239896.670	978.600	1	1	68	5
680998.380	5239896.530	978.320	1	2	22	5
680997.050	5239898.830	970.140	2	2	42	5
680997.760	5239897.660	973.610	1	2	48	5
680997.170	5239898.680	969.980	2	2	22	5
680998.510	5239896.430	977.220	1	2	24	5
680997.900	5239897.470	973.510	2	2	45	5
680998.650	5239896.240	977.190	1	1	57	5
680998.770	5239896.100	976.960	1	2	10	5
680997.480	5239898.310	969.070	2	2	35	5
680998.130	5239897.250	972.160	1	2	53	5
680997.580	5239898.200	968.770	2	2	17	5
680998.220	5239897.160	971.700	1	2	25	5
680997.600	5239898.220	967.900	2	2	26	5
680998.580	5239896.580	972.970	1	3	29	5
680998.390	5239896.920	971.780	2	3	31	5
680997.740	5239898.040	967.740	3	3	15	5
680998.730	5239896.380	972.990	1	2	18	5
680998.540	5239896.720	971.770	2	2	52	5
680998.690	5239896.520	971.710	1	2	59	5
680998.050	5239897.630	967.710	2	2	11	5
680999.060	5239895.930	973.100	1	2	17	5
680998.810	5239896.370	971.520	2	2	24	5
680998.240	5239897.410	967.020	1	3	12	5
680998.100	5239897.640	966.180	2	3	59	4
680997.140	5239899.310	960.170	3	3	10	4
680998.410	5239897.180	967.130	1	3	42	5
680997.870	5239898.110	963.760	2	3	11	4
680996.750	5239900.040	956.780	3	3	14	2
680998.560	5239896.970	967.070	1	2	39	5
680996.920	5239899.820	956.770	2	2	19	2
680998.700	5239896.790	966.980	1	4	11	5
680998.470	5239897.190	965.510	2	4	14	4
680997.550	5239898.780	959.740	3	4	32	3
680997.080	5239899.590	956.800	4	4	26	2
680998.880	5239896.550	967.100	1	3	31	5
680997.700	5239898.590	959.670	2	3	28	3
680997.240	5239899.380	956.830	3	3	30	2
680998.940	5239896.490	966.510	1	4	18	4
680998.170	5239897.830	961.630	2	4	12	4
680997.750	5239898.560	958.980	3	4	14	3
680997.410	5239899.140	956.870	4	4	51	2
680999.170	5239896.150	966.990	1	3	53	5
680998.330	5239897.620	961.640	2	3	12	4
680997.980	5239898.220	959.460	3	3	24	3
680999.340	5239895.910	967.150	1	2	53	5
680998.080	5239898.100	959.180	2	2	10	3
680999.500	5239895.690	967.190	1	2	58	5
680997.880	5239898.510	956.870	2	2	15	2
680999.640	5239895.520	967.050	1	1	63	5
680999.800	5239895.310	967.000	1	3	41	5
680998.420	5239897.700	958.220	2	3	20	3
680998.210	5239898.070	956.860	3	3	17	2
680999.940	5239895.120	966.980	1	3	52	5
680999.420	5239896.010	963.680	2	3	21	4
680998.560	5239897.520	958.150	3	3	13	3
680998.510	5239897.660	956.810	2	2	15	2
680998.800	5239897.220	957.680	2	3	20	3
680998.680	5239897.440	956.860	3	3	23	2
680998.830	5239897.230	956.860	2	2	119	2
680998.980	5239897.030	956.870	1	1	100	2
680999.160	5239896.790	956.940	1	1	126	2
680999.320	5239896.560	956.930	1	1	120	2
680999.470	5239896.360	956.910	1	1	106	2
680999.640	5239896.130	956.940	1	1	118	2
680999.780	5239895.950	956.870	1	1	77	2
680999.940	5239895.740	956.870	2	2	18	2
680920.510	5239999.960	1002.010	1	1	34	5
680920.790	5239999.560	1002.300	1	1	45	5
680920.970	5239999.320	1002.310	1	1	42	5
680920.870	5239999.540	1000.930	1	1	50	5
680921.100	5239999.220	1001.090	1	1	34	5
680920.720	5239999.820	999.460	1	1	47	5
680920.800	5239999.750	999.090	1	1	54	5
680920.960	5239999.540	999.010	1	1	27	5
680921.200	5239999.200	999.200	1	1	40	5
680921.000	5239999.530	998.080	1	1	48	5
680920.860	5239999.790	997.080	1	1	36	5
680921.090	5239999.460	997.260	1	2	35	5
680920.770	5239999.960	996.290	2	2	22	5
680921.240	5239999.260	997.180	1	1	67	5
680921.850	5239998.360	998.480	1	1	44	5
680921.940	5239998.260	998.150	1	2	32	5
680921.340	5239999.180	996.330	2	2	13	5
680921.540	5239998.910	996.410	1	2	21	5
680920.890	5239999.910	994.430	2	2	12	5
680922.190	5239997.950	997.800	1	1	57	5
680922.290	5239997.830	997.580	1	1	47	5
680922.270	5239997.880	997.000	1	1	60	5
680922.370	5239997.770	996.740	1	1	41	5
680922.440	5239997.690	996.410	1	2	17	5
680921.820	5239998.640	994.510	2	2	15	5
680921.970	5239998.450	994.400	1	1	54	5
680922.080	5239998.310	994.190	1	1	48	5
680922.180	5239998.200	993.910	1	1	37	5
680922.320	5239998.010	993.810	1	1	43	5
680923.090	5239996.860	995.640	1	1	39	5
680923.210	5239996.710	995.460	1	2	22	5
680922.310	5239998.100	992.680	2	2	11	5
680922.440	5239997.940	992.490	1	1	38	5
680922.480	5239997.910	992.040	1	1	26	5
680923.190	5239996.850	993.700	1	2	24	5
680922.630	5239997.710	991.980	2	2	14	5
680923.280	5239996.750	993.380	1	1	33	5
680923.410	5239996.580	993.250	1	2	23	5
680922.510	5239997.960	990.480	2	2	25	5
680923.740	5239996.100	993.720	1	1	19	5
680922.490	5239998.050	989.340	1	1	21	5
680923.100	5239997.160	990.620	1	2	25	5
680922.730	5239997.720	989.470	2	2	21	5
680923.270	5239996.930	990.560	1	2	27	5
680922.790	5239997.670	989.070	2	2	15	5
680923.120	5239997.200	989.540	1	1	45	5
680923.210	5239997.090	989.260	1	1	25	5
680923.480	5239996.710	989.520	1	1	22	5
680923.550	5239996.640	989.200	1	1	21	5
680923.520	5239996.710	988.560	1	1	21	5
680923.730	5239996.420	988.640	1	1	43	5
680923.860	5239996.260	988.440	1	2	31	5
680922.930	5239997.700	985.530	2	2	13	4
680923.950	5239996.160	988.160	1	2	21	5
680923.100	5239997.470	985.500	2	2	36	4
680923.340	5239997.130	985.670	1	1	43	4
680923.510	5239996.910	985.650	1	1	49	4
680923.670	5239996.700	985.590	1	1	41	4
680923.820	5239996.500	985.490	1	2	27	4
680922.690	5239998.230	981.960	2	2	8	4
680923.120	5239997.620	982.700	1	2	11	4
680921.650	5239999.880	978.080	2	2	68	2
680921.820	5239999.650	978.040	1	1	106	2
680923.890	5239996.500	983.970	1	1	51	4
680924.040	5239996.300	983.840	1	2	38	4
680922.180	5239999.180	977.950	2	2	13	2
680922.600	5239998.560	978.730	1	2	12	3
680922.320	5239998.990	977.850	2	2	47	2
680922.470	5239998.790	977.770	1	1	61	2
680922.630	5239998.590	977.700	1	1	66	2
680922.790	5239998.360	977.610	1	1	78	2
680922.960	5239998.140	977.550	1	1	83	2
680923.120	5239997.930	977.490	1	1	89	2
680923.300	5239997.700	977.410	1	1	96	2
680923.460	5239997.480	977.370	1	1	92	2
680923.630	5239997.260	977.340	1	1	75	2
680923.790	5239997.030	977.310	1	1	84	2
680923.980	5239996.780	977.290	1	1	83	2
680924.160	5239996.540	977.260	1	1	81	2
680924.330	5239996.320	977.210	1	1	91	2
680924.500	5239996.080	977.170	1	1	83	2
680924.660	5239995.880	977.090	1	1	92	2
680924.820	5239995.670	977.020	1	1	86	2
680924.980	5239995.460	976.960	1	1	112	2
680925.150	5239995.230	976.910	1	1	103	2
680925.330	5239994.990	976.860	1	1	81	2
680925.500	5239994.750	976.840	1	1	87	2
680925.760	5239994.390	977.080	1	1	57	3
680925.920	5239994.190	976.990	1	1	59	3
680926.010	5239994.080	976.730	1	1	68	2
680926.150	5239993.890	976.600	1	1	86	2
680926.310	5239993.680	976.530	1	1	89	2
680926.490	5239993.450	976.460	1	1	123	2
680926.650	5239993.240	976.400	1	1	108	2
680926.810	5239993.030	976.300	1	1	85	2
680926.940	5239992.850	976.190	1	1	95	2
680927.110	5239992.630	976.140	1	1	85	2
680927.270	5239992.410	976.090	1	1	83	2
680927.450	5239992.180	976.030	1	1	79	2
680927.620	5239991.950	975.990	1	1	68	2
680927.790	5239991.720	975.970	1	1	79	2
680927.970	5239991.470	975.940	1	1	92	2
680928.140	5239991.250	975.930	1	1	77	2
680928.320	5239991.010	975.910	1	1	61	2
680928.480	5239990.790	975.880	1	1	55	2
680936.370	5239978.590	1001.310	1	3	10	5
680928.970	5239990.080	976.840	2	3	12	3
680928.650	5239990.570	975.810	3	3	27	2
680928.840	5239990.310	975.820	1	1	49	2
680929.000	5239990.100	975.750	1	1	76	2
680929.170	5239989.880	975.670	1	1	75	2
680937.830	5239976.470	1003.840	1	2	18	5
680937.490	5239976.990	1002.740	2	2	31	5
680937.390	5239977.180	1001.850	1	2	41	5
680929.510	5239989.420	975.630	2	2	11	2
680937.480	5239977.070	1001.600	1	2	19	5
680929.680	5239989.200	975.620	2	2	11	2
680936.270	5239978.990	996.950	1	2	17	5
680936.020	5239979.370	996.140	2	2	41	5
680936.530	5239978.620	997.230	1	1	62	5
680937.720	5239976.810	1000.630	1	1	82	5
680937.820	5239976.690	1000.390	1	2	25	5
680936.950	5239978.040	997.480	2	2	20	5
680937.790	5239976.760	999.730	1	2	43	5
680937.300	5239977.530	998.080	2	2	13	5
680937.990	5239976.500	999.820	1	1	62	5
680938.560	5239975.630	1001.190	1	2	22	5
680937.350	5239977.520	997.110	2	2	14	5
680938.720	5239975.430	1001.140	1	1	55	5
680938.850	5239975.270	1000.950	1	2	20	5
680938.350	5239976.040	999.270	2	2	38	5
680938.470	5239975.890	999.120	1	1	53	5
680938.660	5239975.620	999.160	1	1	67	5
680938.630	5239975.710	998.500	1	1	43	5
680938.030	5239976.680	995.890	1	1	56	5
680938.110	5239976.590	995.600	1	1	51	5
680938.190	5239976.500	995.270	1	3	12	5
680937.720	5239977.240	993.660	2	3	33	5
680932.160	5239985.880	974.830	3	3	13	2
680937.850	5239977.070	993.500	1	1	42	5
680938.490	5239976.100	995.120	1	2	31	5
680938.190	5239976.580	994.090	2	2	18	5
680938.630	5239975.930	994.940	1	1	46	5
680938.650	5239975.920	994.480	1	1	62	5
680938.830	5239975.690	994.510	1	1	55	5
680939.410	5239974.810	995.940	1	3	22	5
680939.000	5239975.460	994.510	2	3	23	5
680938.190	5239976.720	991.740	3	3	8	5
680939.620	5239974.520	996.030	1	1	61	5
680939.790	5239974.290	996.010	1	2	46	5
680938.520	5239976.280	991.630	2	2	9	5
680939.970	5239974.050	996.040	1	2	11	5
680938.490	5239976.370	990.950	2	2	31	5
680938.830	5239975.870	991.520	1	1	29	5
680939.040	5239975.580	991.640	1	3	9	5
680938.780	5239975.990	990.740	2	3	24	5
680938.480	5239976.440	989.730	3	3	25	5
680939.990	5239974.130	994.350	1	2	41	5
680938.950	5239975.750	990.780	2	2	9	5
680940.180	5239973.860	994.440	1	2	39	5
680939.560	5239974.830	992.300	2	2	14	5
680940.340	5239973.660	994.360	1	2	35	5
680939.870	5239974.390	992.720	2	2	26	5
680940.490	5239973.460	994.250	1	3	19	5
680939.980	5239974.250	992.500	2	3	19	5
680934.650	5239982.570	974.100	3	3	24	2
680938.230	5239977.020	985.870	1	1	65	5
680938.470	5239976.680	986.090	1	1	67	5
680938.610	5239976.510	985.950	1	2	65	5
680935.150	5239981.900	973.970	2	2	17	2
680938.730	5239976.360	985.790	1	2	38	5
680938.350	5239976.950	984.470	2	2	22	5
680938.660	5239976.500	984.940	1	2	21	5
680935.480	5239981.460	973.900	2	2	28	2
680938.780	5239976.340	984.770	1	2	24	5
680935.640	5239981.250	973.830	2	2	49	2
680935.820	5239981.010	973.800	1	1	97	2
680938.410	5239977.000	982.250	1	2	23	4
680935.990	5239980.780	973.800	2	2	60	2
680938.630	5239976.700	982.330	1	2	17	4
680936.170	5239980.540	973.760	2	2	66	2
680936.330	5239980.330	973.730	1	1	75	2
680936.500	5239980.110	973.690	1	1	73	2
680936.670	5239979.880	973.700	1	1	82	2
680936.840	5239979.640	973.680	1	1	85	2
680937.020	5239979.400	973.630	1	1	79	2
680937.180	5239979.180	973.600	1	1	75	2
680937.350	5239978.960	973.530	1	1	63	2
680937.520	5239978.730	973.560	1	1	74	2
680937.680	5239978.520	973.470	1	1	100	2
680937.840	5239978.310	973.430	1	1	90	2
680938.020	5239978.070	973.410	1	1	98	2
680938.180	5239977.850	973.360	1	1	77	2
680938.350	5239977.620	973.320	1	1	68	2
680943.070	5239970.280	989.420	1	2	11	5
680938.490	5239977.450	973.150	2	2	54	2
680938.630	5239977.260	973.040	1	1	58	2
680938.780	5239977.070	972.990	1	1	74	2
680938.950	5239976.840	972.940	1	1	91	2
680939.120	5239976.610	972.900	1	1	76	2
680944.690	5239967.910	992.190	1	2	35	5
680939.300	5239976.370	972.910	2	2	14	2
680944.790	5239967.790	991.950	1	1	49	5
680944.930	5239967.620	991.800	1	1	47	5
680945.030	5239967.490	991.580	1	1	49	5
680945.140	5239967.360	991.380	1	1	33	5
680945.830	5239966.300	993.290	1	1	58	5
680945.900	5239966.240	992.900	1	2	10	5
680945.240	5239967.260	990.530	2	2	42	5
680945.810	5239966.410	991.930	1	3	10	5
680945.300	5239967.220	990.070	2	3	15	5
680944.300	5239968.790	986.470	3	3	24	5
680945.940	5239966.240	991.820	1	1	42	5
680946.020	5239966.160	991.450	1	2	40	5
680945.430	5239967.090	989.310	2	2	12	5
680946.620	5239965.260	993.030	1	2	36	5
680945.560	5239966.930	989.180	2	2	13	5
680946.770	5239965.060	992.960	1	1	45	5
680946.680	5239965.230	992.070	1	1	51	5
680947.220	5239964.420	993.400	1	2	44	5
680946.060	5239966.250	989.170	2	2	9	5
680946.500	5239965.600	990.100	1	1	31	5
680946.720	5239965.290	990.330	1	1	66	5
680946.850	5239965.120	990.150	1	1	54	5
680945.800	5239966.810	985.710	1	1	48	5
680946.620	5239965.560	988.090	1	2	42	5
680945.960	5239966.600	985.660	2	2	10	5
680946.660	5239965.530	987.660	1	3	25	5
680946.020	5239966.540	985.310	2	3	15	5
680942.420	5239972.210	972.110	3	3	12	2
680946.790	5239965.360	987.470	1	1	66	5
680946.930	5239965.190	987.340	1	1	55	5
680947.040	5239965.050	987.120	1	1	55	5
680947.240	5239964.780	987.220	1	2	27	5
680943.090	5239971.310	971.930	2	2	22	2
680950.630	5239959.470	999.110	1	3	20	5
680947.310	5239964.700	986.860	2	3	17	5
680946.660	5239965.730	984.450	3	3	18	5
680950.750	5239959.320	998.960	1	1	38	5
680951.190	5239958.660	1000.000	1	2	22	5
680947.680	5239964.200	987.000	2	2	20	5
680951.240	5239958.630	999.520	1	1	58	5
680951.240	5239958.670	998.890	1	2	34	5
680951.110	5239958.870	998.410	2	2	46	5
680951.420	5239958.410	999.000	1	1	75	5
680951.460	5239958.380	998.500	1	1	51	5
680951.640	5239958.140	998.560	1	1	51	5
680951.310	5239958.690	996.740	1	1	46	5
680951.550	5239958.360	997.020	1	1	86	5
680951.680	5239958.190	996.870	1	1	51	5
680951.740	5239958.140	996.420	1	1	101	5
680951.920	5239957.890	996.500	1	1	58	5
680952.060	5239957.710	996.380	1	1	22	5
680951.900	5239957.990	995.210	1	1	58	5
680952.140	5239957.650	995.480	1	1	56	5
680952.280	5239957.470	995.390	1	2	26	5
680951.920	5239958.040	994.040	2	2	32	5
680952.040	5239957.880	993.880	1	1	47	5
680952.100	5239957.830	993.420	1	2	15	5
680951.680	5239958.500	991.820	2	2	36	5
680951.760	5239958.410	991.520	1	2	70	5
680951.410	5239958.960	990.190	2	2	24	5
680951.870	5239958.280	991.250	1	1	46	5
680951.870	5239958.310	990.690	1	1	39	5
680951.920	5239958.270	990.230	1	1	63	5
680952.050	5239958.100	990.130	1	1	62	5
680952.140	5239958.010	989.770	1	1	66	5
680952.270	5239957.830	989.670	1	2	20	5
680951.950	5239958.340	988.440	2	2	54	5
680952.100	5239958.140	988.360	1	1	63	5
680952.290	5239957.890	988.410	1	1	54	5
680952.490	5239957.610	988.540	1	1	57	5
680952.620	5239957.440	988.450	1	2	55	5
680952.260	5239958.010	987.080	2	2	17	5
680952.720	5239957.310	988.210	1	2	27	5
680948.940	5239963.300	973.700	2	2	18	4
680949.130	5239963.040	973.730	1	2	46	4
680948.290	5239964.380	970.500	2	2	21	2
680951.640	5239959.110	982.710	1	3	43	5
680949.330	5239962.770	973.820	2	3	58	4
680948.790	5239963.630	971.720	3	3	14	3
680952.510	5239957.770	985.430	1	3	12	5
680951.860	5239958.800	982.920	2	3	54	5
680949.500	5239962.550	973.820	3	3	24	4
680952.340	5239958.080	984.100	1	4	29	5
680952.020	5239958.580	982.880	2	4	23	5
680949.570	5239962.470	973.410	3	4	25	3
680949.180	5239963.090	971.910	4	4	11	3
680952.560	5239957.780	984.290	1	4	12	5
680951.910	5239958.800	981.810	2	4	18	5
680949.740	5239962.250	973.400	3	4	53	3
680948.970	5239963.470	970.420	4	4	8	2
680952.010	5239958.680	981.570	1	4	7	5
680949.920	5239962.000	973.470	2	4	70	4
680949.540	5239962.600	972.010	3	4	15	3
680949.130	5239963.240	970.430	4	4	14	2
680951.840	5239959.000	980.240	1	3	73	5
680950.070	5239961.800	973.380	2	3	22	3
680949.300	5239963.020	970.420	3	3	18	2
680951.720	5239959.220	979.100	1	3	44	4
680950.280	5239961.500	973.540	2	3	12	4
680949.480	5239962.780	970.420	3	3	41	2
680949.970	5239962.040	971.630	1	2	41	3
680949.670	5239962.520	970.450	2	2	61	2
680951.260	5239960.040	975.980	1	3	22	4
680950.100	5239961.870	971.500	2	3	35	3
680949.830	5239962.300	970.440	3	3	46	2
680950.290	5239961.610	971.530	1	2	47	3
680950.010	5239962.070	970.420	2	2	42	2
680952.080	5239958.810	977.860	1	3	18	4
680950.470	5239961.380	971.560	2	3	39	3
680950.160	5239961.860	970.370	3	3	27	2
680952.260	5239958.580	977.880	1	2	8	4
680950.340	5239961.620	970.390	2	2	70	2
680950.490	5239961.410	970.370	1	1	101	2
680951.580	5239959.730	973.900	1	2	14	4
680950.670	5239961.170	970.350	2	2	73	2
680951.380	5239960.090	972.430	1	2	17	3
680950.860	5239960.920	970.380	2	2	76	2
680951.850	5239959.380	973.620	1	2	24	4
680951.040	5239960.670	970.450	2	2	74	2
680957.280	5239950.790	994.270	1	2	27	5
680951.220	5239960.430	970.440	2	2	39	2
680957.400	5239950.630	994.120	1	1	49	5
680957.530	5239950.470	993.990	1	2	19	5
680951.510	5239960.040	970.270	2	2	15	2
680957.790	5239950.090	994.420	1	1	74	5
680958.120	5239949.620	995.020	1	1	23	5
680958.540	5239948.980	996.020	1	2	26	5
680958.180	5239949.550	994.600	2	2	11	5
680958.030	5239949.840	993.340	1	2	34	5
680957.410	5239950.820	990.910	2	2	22	5
680958.540	5239949.070	994.710	1	2	20	5
680957.480	5239950.740	990.520	2	2	25	5
680958.680	5239948.870	994.670	1	1	58	5
680958.680	5239948.920	994.000	1	2	11	5
680958.290	5239949.540	992.460	2	2	43	5
680958.820	5239948.740	993.930	1	1	63	5
680958.940	5239948.580	993.750	1	2	40	5
680957.560	5239950.780	988.220	2	2	18	5
680959.110	5239948.350	993.770	1	1	59	5
680959.180	5239948.270	993.400	1	1	42	5
680959.350	5239948.050	993.400	1	1	42	5
680959.330	5239948.120	992.650	1	1	62	5
680959.460	5239947.950	992.580	1	1	30	5
680959.680	5239947.640	992.800	1	3	14	5
680959.190	5239948.430	990.820	2	3	26	5
680958.780	5239949.080	989.180	3	3	18	5
680959.420	5239948.090	991.100	1	1	59	5
680959.630	5239947.800	991.240	1	1	50	5
680959.870	5239947.460	991.570	1	1	55	5
680959.370	5239948.310	988.830	1	1	76	5
680959.500	5239948.130	988.730	1	1	53	5
680959.590	5239948.020	988.450	1	2	41	5
680954.900	5239955.510	969.430	2	2	10	2
680959.690	5239947.900	988.230	1	3	22	5
680958.810	5239949.310	984.640	2	3	20	5
680955.030	5239955.360	969.270	3	3	23	2
680959.880	5239947.650	988.280	1	1	61	5
680960.090	5239947.360	988.430	1	3	55	5
680959.150	5239948.860	984.610	2	3	7	5
680958.490	5239949.920	981.910	3	3	10	5
680960.250	5239947.140	988.440	1	1	59	5
680961.520	5239945.140	992.960	1	1	36	5
680960.280	5239947.170	987.240	1	2	38	5
680958.550	5239949.940	980.150	2	2	14	5
680960.450	5239946.940	987.260	1	2	51	5
680958.580	5239949.930	979.600	2	2	13	5
680961.360	5239945.520	990.340	1	1	59	5
680961.140	5239945.910	988.760	1	2	15	5
680956.350	5239953.580	969.100	2	2	12	2
680961.300	5239945.700	988.720	1	3	17	5
680959.620	5239948.390	981.800	2	3	22	5
680958.530	5239950.140	977.330	3	3	12	4
680962.330	5239944.090	992.300	1	1	43	5
680961.660	5239945.200	988.850	1	1	47	5
680961.620	5239945.300	988.040	1	2	45	5
680961.120	5239946.120	985.950	2	2	13	5
680962.120	5239944.550	989.430	1	3	27	5
680961.710	5239945.210	987.730	2	3	21	5
680960.860	5239946.570	984.220	3	3	16	5
680962.200	5239944.470	989.090	1	1	44	5
680962.300	5239944.340	988.830	1	1	57	5
680962.130	5239944.650	987.450	1	1	70	5
680962.290	5239944.440	987.420	1	1	41	5
680962.600	5239944.000	987.980	1	1	52	5
680962.430	5239944.300	986.620	1	2	32	5
680962.040	5239944.930	984.990	2	2	19	5
680962.180	5239944.750	984.940	1	1	60	5
680962.660	5239944.020	986.240	1	2	43	5
680962.300	5239944.590	984.760	2	2	12	5
680963.280	5239943.050	988.170	1	2	31	5
680962.520	5239944.280	984.970	2	2	19	5
680963.430	5239942.860	988.080	1	2	45	5
680962.680	5239944.080	984.910	2	2	9	5
680963.580	5239942.670	988.020	1	2	31	5
680963.040	5239943.540	985.750	2	2	18	5
680964.140	5239941.810	989.680	1	1	61	5
680964.230	5239941.700	989.420	1	3	27	5
680964.020	5239942.040	988.520	2	3	24	5
680963.370	5239943.090	985.770	3	3	12	5
680964.170	5239941.840	988.510	1	3	52	5
680963.720	5239942.570	986.600	2	3	12	5
680963.460	5239942.970	985.530	3	3	13	5
680964.320	5239941.650	988.420	1	2	66	5
680963.990	5239942.180	987.040	2	2	22	5
680964.620	5239941.210	989.000	1	2	36	5
680964.430	5239941.510	988.200	2	2	40	5
680964.510	5239941.430	987.800	1	1	47	5
680964.620	5239941.290	987.630	1	1	42	5
680964.570	5239941.420	986.670	1	2	53	5
680960.230	5239948.400	968.230	2	2	11	2
680964.730	5239941.200	986.680	1	3	24	5
680964.490	5239941.590	985.670	2	3	18	5
680960.380	5239948.190	968.210	3	3	13	2
680964.920	5239940.940	986.810	1	1	45	5
680965.060	5239940.750	986.760	1	1	60	5
680965.180	5239940.590	986.560	1	2	36	5
680963.950	5239942.570	981.310	2	2	15	5
680965.020	5239940.890	985.170	1	2	36	5
680962.080	5239945.640	972.570	2	2	12	4
680965.200	5239940.660	985.220	1	2	56	5
680965.000	5239940.970	984.380	2	2	33	5
680965.330	5239940.480	985.110	1	1	58	5
680965.480	5239940.290	985.030	1	1	43	5
680965.630	5239940.080	985.000	1	1	20	5
680965.910	5239939.670	985.540	1	2	17	5
680965.470	5239940.380	983.650	2	2	29	5
680965.620	5239940.190	983.550	1	2	29	5
680965.400	5239940.540	982.610	2	2	28	5
680965.740	5239940.040	983.320	1	1	37	5
680965.900	5239939.820	983.340	1	2	35	5
680962.340	5239945.570	967.920	2	2	10	2
680966.030	5239939.650	983.190	1	1	60	5
680966.150	5239939.500	983.030	1	1	43	5
680966.230	5239939.420	982.660	1	1	44	5
680966.300	5239939.340	982.290	1	1	51	5
680966.190	5239939.570	981.070	1	1	51	5
680966.510	5239939.100	981.710	1	1	46	5
680966.940	5239938.440	982.920	1	2	69	5
680966.570	5239939.040	981.310	2	2	17	5
680967.050	5239938.300	982.670	1	1	120	5
680967.450	5239937.710	983.690	1	2	37	5
680967.240	5239938.050	982.790	2	2	69	5
680967.520	5239937.630	983.340	1	1	96	5
